1.527928159158737920e-01,6.393791579180948658e-05,9.821861139748696334e-06,4.806614233579236669e-05,1.294741939963357878e-04,2.699491421842895971e-05,2.177028938506399996e-04,5.050630742713239669e-05,2.317688034733850818e-05,2.154070671119938385e-04,1.777496626616582141e-05,1.205140691439408358e-04,2.730440174671409708e-05,2.729865725387422513e-05,0.000000000000000000e+00,1.421118416903982077e-05,3.396832364363077273e-05,5.885553475991274789e-05,1.618579902800305090e-04,3.550000295158493554e-05,7.310155689168234888e-05,6.561801891582115543e-06,3.727566321441820184e-04,4.564837502881692127e-05,7.045521634142975825e-05,8.466670319767332763e-05,6.409960098850707216e-05,1.002022407268250641e-05,2.580420239537002094e-08,3.922612663098658736e-05
7.237862985375920211e-02,2.719989327053909557e-06,2.548564325061567306e-05,5.600315406594587233e-05,6.232650620873679244e-05,5.827684517761129673e-05,1.093046720921512019e-04,1.734786956829759835e-06,4.487129474759704118e-05,1.373584849102887841e-05,0.000000000000000000e+00,5.366142288200308305e-05,3.048528832249215725e-04,1.815398584444977625e-05,1.114527365505088791e-03,1.794487114307879519e-08,4.144332061188222676e-05,5.831773297337512795e-05,1.489397081840371608e-04,4.782119923408319900e-04,7.840907996826108569e-05,9.686159689838665424e-06,3.614867938452904486e-04,9.158450653041260770e-06,6.598177807787173569e-05,7.486141029302168523e-05,6.504356890770637899e-05,8.278042097948229574e-06,1.802840833460553115e-06,2.113014732735502617e-04
4.586070681390250758e-01,3.171219162439526318e-05,1.285300567242485462e-05,7.042932169318820044e-05,2.187168577756302404e-04,1.151547569754822855e-04,4.889328874353400306e-04,1.187137567338106644e-04,4.075087138725818183e-05,2.353194890549213712e-04,6.110690507740567444e-09,1.155466230592224147e-04,4.860617739141912842e-05,1.912743802311736192e-05,7.548954435082999115e-05,2.076766755192729604e-06,4.758225538378671546e-05,7.433978480296036498e-05,1.062664178496288282e-04,1.870839662745549963e-05,6.292175040003384492e-06,7.363982485710906305e-06,3.830840147798396313e-04,3.299167171925229978e-05,7.223787647382229164e-05,7.602779545000628767e-05,7.532245050842731088e-06,2.604781393687450014e-05,5.258667850237832658e-06,2.102725208306894578e-04
5.474677064708004526e-01,5.958677150855227025e-05,8.773002280876512573e-06,1.861982347889250998e-05,1.039787909617683548e-05,6.182308248519473466e-05,4.345531616416117284e-05,1.585156718121301465e-06,7.830939537231337844e-12,2.160279667741727176e-04,4.949252713672875647e-07,1.046022021576380136e-04,2.609030703507357339e-05,1.178725170861363592e-04,0.000000000000000000e+00,6.357727199523683425e-06,1.034817255238803342e-04,5.304805020971020712e-05,6.338105301785907318e-05,5.409283957852586608e-05,3.877475529191013974e-07,1.765439688585334878e-05,3.742314223368479369e-04,2.128667406639331847e-05,1.534045053388276379e-04,0.000000000000000000e+00,1.255694778384415749e-05,1.520307598086418354e-05,1.889910565266940314e-06,2.579708208563026876e-05
1.380286433327061468e-01,8.758247972397149411e-06,2.526062813905146628e-05,4.895172732239955210e-05,5.686044880580240550e-05,2.512006299890776360e-05,1.756213375346803727e-04,0.000000000000000000e+00,1.436666624604512714e-05,2.154187314134722853e-04,3.499304233925292125e-07,1.135382999653642300e-05,3.048528832249215725e-04,8.198451841460945131e-05,7.042316947662361198e-07,1.378173415236223355e-05,3.419826326467036533e-05,3.180495077921318195e-05,1.618706258617113268e-04,2.763156511757750987e-05,0.000000000000000000e+00,2.080287936763245804e-05,3.608307341752913888e-04,1.283430131739093927e-05,7.043973589412713709e-05,5.347620404274822038e-05,6.411471392439895814e-05,8.287714611270887945e-06,5.044547142926651774e-08,2.361928271086220484e-04
8.821301467349962344e-01,7.402438215170857431e-06,2.728151245499121414e-05,5.265752391887699248e-05,5.771328606990923772e-05,6.796305232472066001e-05,1.848980246224356185e-04,0.000000000000000000e+00,4.373511289007771176e-05,2.361427431572549760e-04,4.955923612805657880e-07,7.058381271533147332e-05,3.349237657140683962e-05,2.978443259490695639e-05,1.541757119808092501e-06,1.420705928581889738e-05,3.858156642309637616e-05,5.665961393817921265e-05,1.604112904536702090e-04,1.817585633823028086e-05,1.289604330499401458e-06,9.632470517542596796e-06,3.681022916926280394e-04,4.975674215854759900e-05,9.430123756569072906e-05,4.866354350430989492e-05,6.375292983694578444e-05,8.409027225474245546e-06,1.003550002833442003e-06,2.346516908309735085e-04
7.775076158076730248e-01,9.272901453868447484e-06,2.296220868103053615e-05,5.453179175224950030e-05,2.307677009719799187e-04,1.997754809977987238e-05,3.363836693258469794e-05,1.640158414768021320e-05,4.000502161821357439e-05,2.313146056611398811e-04,4.945439914977344583e-07,1.807880678365675310e-05,2.411912551511524597e-05,4.317722150978105472e-05,9.044654220583861019e-08,1.483037744859521160e-05,3.801441372482748768e-05,5.855714872349708158e-05,5.644958851607756044e-05,2.303845838084581487e-05,3.230168109636625141e-08,9.585998148623925158e-06,3.741699041708244087e-04,1.395401056465842904e-04,7.918904395918965845e-05,7.471014122343559596e-05,6.316154956099747210e-05,1.414142825384597218e-05,1.531449956487723274e-04,2.081948056106813880e-04
7.291194915315990510e-01,9.272901453868445789e-06,2.298883142961407475e-05,5.124212210960269088e-05,2.282366712500443059e-04,8.822881152922725076e-05,1.152903165192486253e-04,1.640158414768021997e-05,4.000502161821356084e-05,2.313146056611398540e-04,4.945439914977344583e-07,9.698986154977706602e-06,2.411912551511525275e-05,4.317722150978105472e-05,2.422140852852637370e-06,1.629665337412441286e-06,9.951093733060918114e-05,5.855714872349708836e-05,5.644958851607756722e-05,3.956556296000335993e-05,3.230168109636625141e-08,7.401862794476033944e-06,2.492186764307544522e-04,1.430773826777383736e-04,3.938087723352319503e-04,7.471014122343559596e-05,6.375145289749193636e-05,1.414142825384597218e-05,1.509403497778263469e-04,2.081948056106813880e-04
5.283449548885021940e-02,9.969489240858705849e-06,9.404240324383498242e-06,9.123285898444186799e-05,7.827756066781795484e-05,5.655392582525162627e-05,1.070703762108078167e-04,0.000000000000000000e+00,2.225465232611122622e-05,1.810336507150508934e-05,0.000000000000000000e+00,5.469313218806748497e-05,0.000000000000000000e+00,2.033140316281025064e-05,3.097725499736866429e-09,9.382229875901272479e-07,8.631088179087118863e-05,1.561223514719461318e-04,9.942083318172610651e-05,1.816167400372706167e-05,2.108612193113654981e-07,2.080287936763246142e-05,3.683884489073325141e-04,1.499080050662388258e-04,1.058287482704287769e-04,5.346315487536495336e-05,5.089478488828211913e-06,2.646706393614946137e-06,0.000000000000000000e+00,3.904915296317750949e-05
9.133538071877033149e-01,7.388159934948624785e-06,2.526062813905146628e-05,5.241229773240037158e-05,5.771013407869505417e-05,2.655206889144277142e-05,1.756213375346803727e-04,0.000000000000000000e+00,1.427942366333494054e-05,2.145650166061106954e-04,0.000000000000000000e+00,7.301942665120232342e-05,3.048528832249215725e-04,1.066784466373685124e-04,1.536669750449310111e-06,1.378173415236223355e-05,3.924293455110928466e-05,5.669163121463125323e-05,1.602711685905809462e-04,2.735103708121453957e-05,0.000000000000000000e+00,2.096064808025245016e-05,3.608307341752913888e-04,5.012704613377510718e-05,7.197777397013641293e-05,4.841999019707340267e-05,6.409938386855324746e-05,8.287714611270887945e-06,1.802130681263436445e-06,2.404859302967439624e-04
3.479834961928433557e-01,7.865376535722005182e-06,9.075450575069209092e-06,5.512091872326590786e-05,1.278493826372888533e-04,3.411473467326381305e-05,1.060337195865336627e-04,0.000000000000000000e+00,5.014659666949789185e-05,1.178299610269411450e-04,0.000000000000000000e+00,5.467757039990799609e-05,3.405189066769002200e-04,3.293099404179426298e-05,1.334938802778829705e-06,9.837360066839856268e-07,4.252060455215508786e-05,5.906442940461173756e-05,6.885023421116727199e-05,4.870019299356014323e-05,8.252618762399015857e-05,9.121022396957838337e-06,3.595539215149583939e-04,1.489491117607494720e-04,9.349735161210422205e-05,4.976180540714845860e-05,6.225470113149729262e-05,8.747724725093772394e-06,0.000000000000000000e+00,2.409845431230268811e-04
7.331856498628861463e-01,9.326277112418922117e-06,2.298883142961407475e-05,5.124212210960268411e-05,2.282366712500443059e-04,8.822881152922726431e-05,3.726637335027332357e-05,1.640158414768022675e-05,4.002434281391092040e-05,2.310747051347345415e-04,4.930895495381312367e-07,9.698986154977706602e-06,2.413611732600264316e-05,1.154608728321421024e-04,2.271815869722851849e-06,1.629665337412441286e-06,9.951093733060918114e-05,1.463750138246189877e-04,5.644958851607756044e-05,3.956556296000335315e-05,3.230168109636625141e-08,7.403680184458180508e-06,2.449029911867519997e-04,1.430773826777383736e-04,3.975001904963693967e-04,7.471014122343559596e-05,1.075532029317263124e-05,1.486565261736734399e-05,1.509403497778263469e-04,9.633024319105798385e-05
2.861858836423264441e-02,2.828623726137264438e-06,5.806449180796786382e-05,4.510682932215546201e-05,1.598839729722051784e-04,3.357822959565484171e-05,6.619689014632917923e-07,7.913790971987550533e-06,2.822079634909517121e-05,1.231987242275148816e-05,2.493357586894475487e-07,1.141300090843741966e-04,2.155114719205126952e-05,2.886359359248047830e-05,0.000000000000000000e+00,9.762717201423284139e-07,3.569499189904674517e-05,5.983471360990036853e-05,1.681856556409236630e-04,2.090027042478040777e-06,0.000000000000000000e+00,2.021389432849849953e-05,3.596208019034438782e-04,2.094154303669409911e-04,3.791984785384686953e-04,5.349069257991677471e-05,6.372436286414812751e-05,3.143996975898480655e-04,8.342602120030857232e-07,5.684592680355245750e-05
5.095062670526753212e-01,3.009511356372492747e-06,2.532765069183171832e-05,8.982002635736848091e-05,1.804209180476994357e-05,6.321123215527368520e-05,1.091671467177929782e-04,0.000000000000000000e+00,2.857392882093532434e-05,2.345705692968218952e-04,0.000000000000000000e+00,1.209259503565498426e-05,0.000000000000000000e+00,2.034197314704557240e-05,1.409592416201069145e-06,1.463653865289935035e-05,2.695764563159406155e-05,5.937440385300963219e-05,1.258446151549261400e-04,3.394036131646678735e-05,6.385665407207075938e-06,7.341197948857362388e-06,3.740775582465720732e-04,1.305873417151686076e-05,7.358493446983063648e-05,5.347545263857683305e-05,6.721037691943589087e-05,8.269726462132169598e-06,4.926605333145923606e-06,6.352187928157055849e-05
1.186887574642938314e-01,1.905600665199213715e-05,9.408375932079220382e-06,5.539980083392061065e-05,2.559572619938217815e-05,1.134562118293003767e-04,6.259948735854656277e-04,0.000000000000000000e+00,4.806996142396443769e-05,2.369104810554573570e-04,7.432224507183151214e-07,6.005000774120829155e-05,3.074504546113073855e-04,3.002911750649444358e-05,1.707115205705833746e-06,0.000000000000000000e+00,1.815167156594033222e-05,9.540206763820928892e-06,8.260913671400443750e-05,2.489720701949586789e-05,7.115569657410568015e-05,1.959180975890370476e-05,3.742782945814369044e-04,1.451482663511435606e-04,8.665133592690144298e-05,7.520458559078375656e-05,6.411723432757238388e-05,8.418087810650470864e-06,1.079095028121504876e-08,2.066937837256302456e-04
1.017341687503539038e-01,6.024028196641891529e-05,3.155940730525439819e-07,5.594421368715692285e-05,2.123949350402595546e-05,2.386263442058736309e-05,8.005337498418689090e-05,1.000614719489998489e-04,1.392370007502206070e-05,1.160748709407624895e-04,5.273209848775168249e-07,1.138614923166511095e-04,2.223288775674058318e-05,1.113280963521105912e-04,7.121660218177053010e-07,7.685997063287583583e-06,4.125940908004705095e-05,3.185826134360194358e-05,1.669667071022542994e-04,1.960933727503057136e-05,1.271103007453100789e-06,3.886256426201295340e-06,2.486201157284324403e-04,1.501825173228698782e-04,4.156045972535173409e-04,5.207166417422094825e-05,6.620379379944070584e-05,1.426764186399835572e-05,2.191993083124563543e-07,2.348574791245498674e-04
8.216627117437530492e-02,7.951003556695926890e-06,2.535075927688103253e-05,1.921806239824480272e-05,5.825870751102666366e-05,3.273663264626547976e-05,1.091448615920223071e-04,2.432474523865877009e-04,3.656494489583622762e-05,2.156515521834987672e-04,4.623927521123977971e-10,5.472908607712226097e-05,3.046230218464833495e-04,2.963139311292985431e-05,0.000000000000000000e+00,1.613120064883748228e-07,4.026824318615020084e-05,1.534191186320349573e-04,8.241692834965529233e-05,2.296613037086722882e-05,3.715661719340699947e-07,7.404504948427006837e-06,3.594793748929854755e-04,1.295149844978210723e-05,6.836496619573763237e-05,5.960983283554914622e-05,6.319154401274084602e-05,3.230907238213656495e-06,1.537619373153154858e-04,1.313369248788304948e-04
4.518930109399924011e-01,6.103896858945718248e-05,7.893317608255946054e-06,5.417966221014344818e-05,2.298932838831844322e-04,1.106240474600842601e-04,6.535419178413034991e-04,3.299586841233820636e-07,2.250966652558644080e-04,1.462848364999267238e-04,4.925463365581029541e-06,1.871828113273358110e-05,3.133583160885115566e-04,2.955033131969966235e-05,1.984903953342470335e-06,1.042848858139311104e-04,3.525474805842948914e-05,1.521885547080828666e-04,1.521641390529855859e-04,2.196342217662770185e-05,8.081889114143794275e-05,9.566744468116022526e-06,3.819242733463435097e-04,8.598362919772929822e-05,6.253705773669263881e-05,5.940220560578546056e-05,6.316320439112451366e-05,9.114058030049564259e-06,5.073758150290157533e-06,2.376737014139488268e-04
3.960418183275016268e-02,8.673517914390497036e-06,2.526062813905146628e-05,9.123285898444186799e-05,8.474864616665055042e-05,5.655392582525162627e-05,1.067951120388691320e-04,0.000000000000000000e+00,2.225465232611122622e-05,1.810336507150507579e-05,0.000000000000000000e+00,5.469313218806748497e-05,0.000000000000000000e+00,9.676068171016264982e-06,3.097725499736866429e-09,9.382229875901272479e-07,4.189452351427679224e-05,5.877073320144120597e-05,1.489504001412874160e-04,4.856430502544666159e-04,1.337066918688693622e-07,2.080287936763246142e-05,3.683884489073324599e-04,1.499078906251493271e-04,1.033762982508701215e-04,5.346315487536494658e-05,5.089478488828213607e-06,2.646706393614946137e-06,1.802840833460550574e-06,2.337925138681340258e-04
4.933966684153820448e-02,8.758247972397151105e-06,2.526062813905146628e-05,4.895172732239955210e-05,5.822674867659831800e-05,5.647061062937772981e-05,1.093046720921511883e-04,0.000000000000000000e+00,4.934079997831555028e-05,1.050344568080842497e-05,0.000000000000000000e+00,5.469313218806748497e-05,3.048528832249215725e-04,8.187851837118839910e-05,7.042316947662361198e-07,9.382229875901272479e-07,4.146062827668480031e-05,5.877073320144120597e-05,1.489504001412874160e-04,4.782119923408319900e-04,7.840907996826108569e-05,2.080287936763245804e-05,3.607322884277791119e-04,1.283430131739093927e-05,6.604255196886662529e-05,5.346315487536494658e-05,6.510246602544558379e-05,8.276739968185458737e-06,1.802840833460553115e-06,2.408978108204757641e-04
4.829505057673071922e-01,8.758211042732592325e-06,8.978801826787659291e-06,1.804752002471172304e-05,2.194168975739933488e-04,1.729475874664024516e-05,1.824840792524268153e-04,6.924936376644340714e-09,2.250966652558644080e-04,1.444451565260965447e-04,9.349415115072453179e-08,9.434761632042307195e-06,3.137023470474178347e-04,2.903038447507248445e-05,1.587243683643223251e-06,1.028266116892530225e-04,3.525474805842948914e-05,1.521885547080828666e-04,2.149402584741857383e-05,2.882703935080745036e-05,2.555402388219971815e-07,9.443867180098585603e-06,3.742614685454556623e-04,4.822355571474180381e-05,6.211161332288054910e-05,7.441444484684966011e-05,6.316366183788121673e-05,2.036919187478887196e-06,4.894931729397940880e-06,8.465581203640108808e-05
1.765703037225599403e-01,3.152441741795553878e-05,9.558996791470155999e-06,7.287088049548298729e-05,7.832860961527797570e-05,1.087194649734130579e-04,1.122944276160483710e-04,2.500584523560801624e-04,8.709346530992324300e-06,2.047517426128440802e-04,5.352724819662705178e-09,1.155325797692041668e-04,0.000000000000000000e+00,2.029955732537498794e-05,1.873659189584808097e-08,1.404980261815774772e-05,8.769987053395435889e-05,1.542477649954349887e-04,9.851590182468798014e-05,1.904114899671122219e-05,2.474517822278630898e-06,5.911812943876204687e-06,3.833537440299828207e-04,1.499038583896665890e-04,7.423054199240091008e-05,7.578682795077762197e-05,6.376092338683449646e-05,1.325528404356238053e-05,5.196423744639172408e-09,4.029670454873697364e-05
1.203292079930431968e-01,7.420359364870390420e-06,2.728151245499121414e-05,1.991173142159422647e-05,5.772486060510781240e-05,6.358517487746642553e-05,1.858479087128137074e-04,2.498949214145072101e-04,3.623799614914128897e-05,2.162930977467507950e-04,1.487927032383944673e-08,7.058381271533148687e-05,3.349237657140685318e-05,2.978443259490695639e-05,2.088502322133317215e-08,1.420705928581889738e-05,3.863933565653465831e-05,5.839919184214436459e-05,1.604112904536702090e-04,1.817585633823028086e-05,1.206365754003250355e-06,7.411854345666299845e-06,3.685516903921354985e-04,4.975674215854760578e-05,9.482969894817374875e-05,4.866354350430989492e-05,6.319327484493386996e-05,8.409027225474245546e-06,1.519908935886969746e-04,2.346516908309735357e-04
2.027933508909818550e-01,1.114743804333865418e-05,2.528051899382146209e-05,4.143577979689250311e-05,5.877923314806163518e-05,3.107533834676169649e-05,1.394059518832992312e-04,0.000000000000000000e+00,4.320732247094534050e-05,2.123222871543584286e-04,1.702357497889385907e-05,1.133188876945111884e-04,3.236324067930587320e-04,2.066258751113578306e-05,7.649213065767464692e-05,1.479471830877117513e-05,1.044194553807894642e-04,1.420277399260732936e-04,1.222472884871624867e-04,3.259857555529781367e-05,3.003049086061155204e-07,1.860157528349134956e-05,3.844919206871804003e-04,2.217747804564301631e-05,1.892425369858298544e-04,6.025140698028859089e-05,9.293608570010676649e-06,2.132451585889600951e-06,1.968062351236592568e-06,6.364209511861683855e-05
9.537373899114309772e-01,8.835011381643463613e-06,2.509493631368703179e-05,4.431670470191008057e-05,1.252677454599723209e-04,3.451203605211798067e-05,8.849547966850994807e-05,1.392193110902984324e-06,4.274375995335102875e-05,1.202144992982107118e-04,0.000000000000000000e+00,9.854431226232349209e-06,2.028727974340104176e-05,1.152550933065027764e-04,7.044786597698855820e-07,1.308354416324061112e-05,0.000000000000000000e+00,7.496084272408954090e-05,6.558411726315820957e-05,3.226355378396470223e-05,2.569850944775621700e-08,9.551961401879636347e-06,3.734556806451120713e-04,2.647985739834186371e-04,9.933253584142428183e-05,4.995124896955856198e-05,6.378085581606700977e-05,1.486381424020590935e-05,1.515490620997149462e-04,2.415338367358639928e-04
8.096244999065187464e-01,6.392028389175364960e-05,3.458089327225808725e-08,4.806614233579235992e-05,2.951422067666481698e-05,2.699491421842895971e-05,2.177028938506399996e-04,8.682478750941147628e-05,4.807496166326094631e-05,2.154070671119938385e-04,1.777496626616582479e-05,1.243272431588309109e-04,2.730440174671409708e-05,2.729865725387422513e-05,0.000000000000000000e+00,5.884888684698859152e-06,9.441395393269557703e-05,5.885870638410183763e-05,1.618579902800305090e-04,2.145449617072479469e-05,8.511279725183798711e-05,6.584656437493986314e-06,1.184599176956049849e-04,2.743074491593744629e-05,7.425973923049824772e-05,5.869375661896527739e-05,6.409960098850707216e-05,1.060994471893537219e-06,2.580420239537002094e-08,3.922612663098658736e-05
2.878102737754741902e-01,1.829581984929997388e-06,2.418524442400183077e-05,1.743791213609604033e-05,3.899996994138265417e-05,3.281154327304020333e-05,9.518500662989020397e-05,2.432474523865877009e-04,4.566190078578199991e-05,2.139290507973239390e-04,5.173290873900290899e-07,1.157992320492184707e-04,3.519723484817884941e-05,2.900734996376491242e-05,0.000000000000000000e+00,9.293355298697546754e-07,2.249192911697989167e-05,4.920956629617237915e-05,8.323751794925965657e-05,1.306133734952095370e-07,0.000000000000000000e+00,1.940390490483242570e-05,3.061101365114466321e-04,2.679019322240256166e-05,3.791751186036514099e-04,4.889826987450371744e-05,6.651832142770744411e-06,1.262672847993111984e-05,9.691628708810164192e-06,1.346959173758614163e-04
4.988441783187755885e-01,3.891553502659751023e-04,3.250688817859341995e-05,1.762173633488134633e-05,2.296538346807486903e-04,9.643415327515570236e-05,1.339799858531371345e-04,0.000000000000000000e+00,1.929956249770685829e-04,1.161991814227476778e-04,4.735485932120198232e-06,1.195284502060544414e-04,3.093478777162349432e-04,2.955033131969966235e-05,7.714647925313015161e-05,5.695396212442350200e-06,3.348862467888037535e-05,7.428748613065865210e-05,1.625763117246902738e-04,1.789215300328824559e-05,2.595568637806035467e-08,1.045501684370289765e-05,3.923036884777147135e-04,8.139926985153854617e-05,9.819344952208261599e-05,5.314413850745216227e-05,6.424486734270231562e-05,2.114558096909520770e-06,1.637908472466224983e-06,1.936654031814528335e-04
